"avg_price","category_nodes","yt_followers","sales_count","@timestamp","ig_followers","rank_num","sales_total","rank_date","sales_inc","tw_followers","fb_followers","pin_followers","tt_followers","category_id","last_rank_num","country_code","products_total","shop_id","ads_7_count","shop_domain","ads_30_count"
"189235.58","[]","0","669","2022-11-04T15:05:00.812Z","151403","577","1572","2022-10-31","669","0","0","0","0","0","0","CO","104","7628986","0","vinaga.net","0"
"293.74","[]","0","759","2022-11-04T15:05:01.860Z","0","578","1516","2022-10-31","667","0","0","0","0","0","0","BR","108","7190493","0","www.petrafina.com.br","0"
"440.87","[]","0","666","2022-11-04T15:05:00.206Z","0","579","1046","2022-10-31","666","0","0","0","0","0","0","EG","178","7577590","0","koreanbeautys.com","0"
"2575.55","[]","0","666","2022-11-04T15:05:01.879Z","0","580","892","2022-10-31","666","0","0","0","0","0","0","JP","162","7462549","0","molto.fun","0"
"43.12","[]","0","665","2022-11-04T15:05:00.756Z","0","581","1210","2022-10-31","665","0","0","0","0","0","0","US","239","7470244","0","emporiumdesignsco.com","0"
"7.26","[]","0","1284","2022-11-04T15:05:01.897Z","0","582","2375","2022-10-31","664","0","0","0","0","0","730","SG","86","7015287","0","msgiggles.sg","0"
"22.25","[]","0","663","2022-11-04T15:05:02.441Z","0","583","1070","2022-10-31","663","0","0","0","0","0","0","US","196","7114062","0","atomstoychest.com","0"
"1325.55","[]","0","735","2022-11-04T15:05:01.371Z","0","584","1702","2022-10-31","660","0","0","0","0","0","0","IN","261","6784270","0","www.villagedecor.com","0"
"2182.47","[]","0","666","2022-11-04T15:05:02.440Z","0","585","940","2022-10-31","657","0","0","0","0","0","0","JP","66","6911940","0","ichigonekotori.jp","0"
"73.24","[]","0","655","2022-11-04T15:05:01.302Z","0","586","697","2022-10-31","655","0","0","0","0","0","0","RO","41","7382203","0","shop-deals.ro","0"
"32.33","[]","0","653","2022-11-04T15:05:02.442Z","0","587","866","2022-10-31","653","0","0","0","0","0","0","US","85","7523452","0","hemp-soultions.com","0"
"25.87","[]","0","653","2022-11-04T15:05:00.206Z","0","588","1286","2022-10-31","653","0","0","0","0","0","0","US","306","7657740","0","hallyusuperstore.com","0"
"2153.79","[11064]","0","779","2022-11-04T15:05:02.448Z","0","589","954","2022-10-31","652","0","0","0","0","0","0","PK","33","7119628","0","artsydecorz.com","0"
"55.95","[]","0","1183","2022-11-04T15:05:02.446Z","0","590","1779","2022-10-31","647","0","0","0","0","0","821","US","5","6845391","0","ffl-shop-usa.com","0"
"28.83","[]","0","646","2022-11-04T15:04:59.531Z","0","591","951","2022-10-31","646","0","0","0","0","0","0","US","8","7539648","0","lumfion.com","0"
"44.08","[]","0","725","2022-11-04T15:05:02.446Z","0","592","2017","2022-10-31","645","0","0","0","0","0","0","FR","238","7055054","0","rosabaya.fr","0"
"17275.71","[]","0","645","2022-11-04T15:05:00.812Z","0","593","799","2022-10-31","645","0","0","0","0","0","0","CL","35","7245339","0","dreamstorechile.com","0"
"32.16","[11828,11765,11064]","0","643","2022-11-04T15:05:00.757Z","0","594","870","2022-10-31","643","0","0","0","0","0","0","US","107","7725865","0","www.scentnbeyond.com","0"
"1310.14","[]","0","1793","2022-11-04T15:05:02.440Z","0","595","4159","2022-10-31","642","0","0","0","0","0","402","PK","434","6794888","0","honeyimhomeaccessories.com","0"
"221.87","[]","0","801","2022-11-04T15:05:00.205Z","0","596","1951","2022-10-31","638","0","0","0","0","0","0","DK","288","7104363","0","sysleriget.dk","0"
"10.6","[]","0","713","2022-11-04T15:05:00.796Z","0","597","1877","2022-10-31","637","0","0","0","0","0","0","GB","296","6922751","0","blackpointperfumes.com","0"
"496.3","[]","0","693","2022-11-04T15:05:00.831Z","0","598","32750","2022-10-31","635","0","0","0","0","0","0","SE","507","7237480","0","seasondress.se","0"
"26.43","[]","0","635","2022-11-04T15:05:00.206Z","0","599","741","2022-10-31","635","0","0","0","0","0","0","US","65","7356903","0","eilisra.com","0"
"302.56","[]","0","635","2022-11-04T15:04:59.283Z","0","600","2345","2022-10-31","635","0","0","0","0","0","0","SE","40","7884477","0","microcement.se","0"
"150.33","[]","0","633","2022-11-04T15:05:01.281Z","0","601","852","2022-10-31","633","0","0","0","0","0","0","DK","170","7617055","0","dealshoppen.dk","0"
"600.4","[]","0","696","2022-11-04T15:05:00.206Z","0","602","938","2022-10-31","631","0","0","0","0","0","0","NZ","51","7261772","0","toughout.co.nz","0"
"79.17","[]","0","666","2022-11-04T15:05:00.757Z","27949","603","2460","2022-10-31","631","0","0","0","0","0","0","DE","554","7110321","0","moshimoshimind.com","21"
"129.86","[]","0","630","2022-11-04T15:04:59.282Z","0","604","806","2022-10-31","630","0","0","0","0","0","0","AU","129","7451531","0","belovedbundle.com.au","0"
"37536.25","[]","0","630","2022-11-04T15:05:01.899Z","0","605","878","2022-10-31","630","0","0","0","0","0","0","CO","80","7648183","0","jpdistribuidora.co","0"
"22.51","[]","0","666","2022-11-04T15:05:00.814Z","0","606","2056","2022-10-31","624","0","0","0","0","0","0","GB","75","6790433","0","gostardeal.com","0"
"10000","[]","0","639","2022-11-04T15:05:02.446Z","0","607","2812","2022-10-31","624","0","0","0","0","0","0","IT","289","6973231","0","int.ferplast.com","0"
"7643.85","[]","0","719","2022-11-04T15:05:01.880Z","950","608","937","2022-10-31","623","0","0","0","0","0","0","JP","13","7225343","5","vrtxsports.co.jp","27"
"10.99","[]","0","623","2022-11-04T15:05:01.371Z","0","609","1243","2022-10-31","623","0","0","0","0","0","0","IT","263","7558988","0","www.belletica.it","0"
"4202.42","[6539,12426]","0","618","2022-11-04T15:05:00.204Z","0","610","641","2022-10-31","618","0","0","0","0","0","0","IN","12","7707005","0","genxbagsonline.com","0"
"39","[]","0","618","2022-11-04T15:05:00.206Z","0","611","918","2022-10-31","618","0","0","0","0","0","0","US","98","7560439","0","brulerforall.com","0"
"2640.5","[]","0","660","2022-11-04T15:04:59.341Z","0","612","886","2022-10-31","614","0","0","0","0","0","0","JP","4","6892866","0","dotene.jp","0"
"118.76","[]","0","613","2022-11-04T15:05:01.896Z","304857","613","1264","2022-10-31","613","0","0","0","0","0","0","BR","321","7685047","8","closetrc.com.br","35"
"119.66","[]","0","817","2022-11-04T15:05:02.440Z","52652","614","1208","2022-10-31","604","0","0","0","0","0","0","GB","41","6966309","0","outlet.nps-solovair.com","0"
"659.15","[]","0","1654","2022-11-04T15:05:01.894Z","19642","615","2917","2022-10-31","603","0","0","0","0","0","455","DK","82","6992002","0","nordicoil.dk","0"
"350.81","[]","0","1653","2022-11-04T15:05:00.796Z","0","616","3336","2022-10-31","602","0","0","0","0","0","454","DE","382","7017096","0","alpenberger.de","0"
"17.54","[]","0","690","2022-11-04T15:05:02.447Z","0","617","7097","2022-10-31","599","0","0","0","0","0","0","CA","219","7094105","0","www.nirvanashoppingcentre.com","0"
"297.54","[]","0","648","2022-11-04T15:05:00.206Z","0","618","2070","2022-10-31","596","0","0","0","0","0","0","US","1330","6779097","0","ajapancollectables.com","0"
"19.41","[]","0","611","2022-11-04T15:04:59.532Z","3485","619","752","2022-10-31","596","0","0","0","0","0","0","SK","32","7059645","4","onyx-brand.sk","13"
"535.86","[]","0","810","2022-11-04T15:05:01.303Z","212","620","1477","2022-10-31","595","0","0","0","0","0","0","NO","250","7140643","0","kome.no","0"
"47.36","[]","0","728","2022-11-04T15:05:01.894Z","0","621","1904","2022-10-31","595","0","0","0","0","0","0","US","140","7112582","0","en.yorstruly.com","0"
"27.94","[11273,11064]","0","594","2022-11-04T15:04:59.158Z","0","622","934","2022-10-31","594","0","0","0","0","0","0","NL","124","7058354","0","dutchrose.com","0"
"3105.27","[10762,10798,10803]","0","1073","2022-11-04T15:04:59.284Z","348770","623","2266","2022-10-31","592","0","0","0","0","0","905","DK","279","7015641","0","framacph.com","20"
"33.32","[]","0","592","2022-11-04T15:05:02.910Z","0","624","611","2022-10-31","592","0","0","0","0","0","0","GB","3","7640428","0","shoptheracap.com","0"
"35.94","[]","0","1920","2022-11-04T15:05:01.859Z","5422","625","3649","2022-10-31","590","0","0","0","0","0","353","US","101","6969157","0","store.jnjapparel.net","0"
"70407.41","[12531,12522,12513]","0","745","2022-11-04T15:05:00.756Z","0","626","1249","2022-10-31","590","0","0","0","0","0","0","CO","54","7122043","0","oneproject.com.co","0"
"29.96","[]","0","589","2022-11-04T15:05:01.371Z","0","627","1102","2022-10-31","589","0","0","0","0","0","0","US","235","7535808","0","gulfcoastcouture.com","0"
"31.77","[11828,11765,11064]","0","588","2022-11-04T15:05:02.442Z","0","628","842","2022-10-31","588","0","0","0","0","0","0","US","105","7478591","0","decorstore4u.com","0"
"27.68","[]","0","1172","2022-11-04T15:05:02.446Z","0","629","2344","2022-10-31","583","0","0","0","0","0","757","US","71","6825535","0","www.prettypoisen.store","0"
"1059.21","[]","0","581","2022-11-04T15:05:01.332Z","0","630","3914","2022-10-31","581","0","0","0","0","0","0","IN","258","7590725","0","www.blamblack.com","0"
"202.41","[]","0","791","2022-11-04T15:05:02.447Z","2865","631","1182","2022-10-31","579","0","0","0","0","0","0","DK","63","7019182","0","mattssonnielsen.dk","0"
"22689.75","[]","0","582","2022-11-04T15:05:00.757Z","54050","632","2713","2022-10-31","579","0","0","0","0","0","0","CL","211","7089404","2","reest.cl","3"
"11.08","[12952,12933,12736]","0","579","2022-11-04T15:05:02.442Z","0","633","782","2022-10-31","579","0","0","0","0","0","0","GB","85","7654397","0","jaxterssomethingspecial.com","0"
"29.12","[]","0","897","2022-11-04T15:05:00.814Z","0","634","2437","2022-10-31","577","0","0","0","0","0","0","US","260","6817726","0","www.sqfancy.com","0"
"44.52","[]","0","576","2022-11-04T15:04:59.284Z","0","635","766","2022-10-31","576","0","0","0","0","0","0","BR","75","7396790","0","dbvariedades.com.br","0"
"29.95","[]","0","573","2022-11-04T15:05:00.812Z","0","636","591","2022-10-31","573","0","0","0","0","0","0","DE","2","7769761","0","www.ohr-freund.de","0"
"379340.18","[]","0","577","2022-11-04T15:05:01.372Z","0","637","1263","2022-10-31","572","0","0","0","0","0","0","ID","341","7165796","0","aliciacouture.com","0"
"42.03","[]","0","572","2022-11-04T15:05:01.880Z","7000","638","908","2022-10-31","572","0","0","0","0","0","0","US","195","7754985","15","www.sassy2.com","27"
"42.52","[11064,11765,11828]","0","571","2022-11-04T15:05:01.370Z","0","639","1013","2022-10-31","571","0","0","0","0","0","0","US","113","6832277","0","gracewithcharm.com","0"
"86.9","[]","0","568","2022-11-04T15:05:00.205Z","4994","640","954","2022-10-31","568","0","0","0","0","0","0","US","213","7574373","0","nvx.com","1"
"1494.76","[]","0","601","2022-11-04T15:04:59.753Z","0","641","771","2022-10-31","566","0","0","0","0","0","0","IN","63","7264459","0","rangleaf.in","0"
"179.45","[11064,3075]","0","564","2022-11-04T15:05:01.879Z","0","642","666","2022-10-31","564","0","0","0","0","0","0","AU","43","7345201","0","pawsclawsandhooves.com.au","0"
"1994.31","[14818]","0","563","2022-11-04T15:05:02.442Z","70477","643","621","2022-10-31","563","0","0","0","0","0","0","PK","16","7500490","0","bismakhanenterprise.com","0"
"43.91","[]","0","2073","2022-11-04T15:05:02.447Z","0","644","23010","2022-10-31","561","0","0","0","0","0","312","US","191","6974508","0","daveed.org","0"
"108.77","[]","0","578","2022-11-04T15:05:02.913Z","0","645","703","2022-10-31","561","0","0","0","0","0","0","AU","128","7318005","0","www.linosparkles.com","0"
"194","[]","0","560","2022-11-04T15:05:00.814Z","0","646","601","2022-10-31","560","0","0","0","0","0","0","MY","6","7363955","0","umhaj.com","0"
"72.14","[]","0","559","2022-11-04T15:05:02.471Z","558","647","8333","2022-10-31","559","0","0","0","0","0","0","ES","492","7469119","0","culturaurbana.shop","0"
"3469.71","[]","0","1034","2022-11-04T15:04:59.557Z","0","648","1701","2022-10-31","558","0","0","0","0","0","913","JP","34","6967422","0","ec.murakami-towel.com","0"
"29.12","[]","0","761","2022-11-04T15:04:59.046Z","0","649","2219","2022-10-31","555","0","0","0","0","0","0","NL","120","6785613","0","b2b.thepropertyof.com","0"
"649.73","[]","0","555","2022-11-04T15:05:02.440Z","0","650","998","2022-10-31","555","0","0","0","0","0","0","IN","240","7494117","0","www.flamboyanttrends.com","0"
"85511.02","[]","0","941","2022-11-04T15:05:02.913Z","0","651","1842","2022-10-31","554","0","0","0","0","0","0","CO","127","7006040","0","baruchdistribucion.com","0"
"34.93","[]","0","681","2022-11-04T15:05:00.812Z","0","652","1969","2022-10-31","552","0","0","0","0","0","0","DE","258","7163898","0","maveza.de","0"
"47.44","[]","0","552","2022-11-04T15:05:01.895Z","0","653","756","2022-10-31","552","0","0","0","0","0","0","US","34","7700301","0","luciblk.com","0"
"40.61","[]","0","552","2022-11-04T15:04:59.046Z","0","654","1397","2022-10-31","552","0","0","0","0","0","0","US","208","7483905","0","miaandcami.com","0"
"3161.69","[]","0","550","2022-11-04T15:05:02.443Z","0","655","988","2022-10-31","550","0","0","0","0","0","0","IN","59","7830140","0","cart.atomwellness.com","0"
"172.17","[]","0","547","2022-11-04T15:05:01.880Z","0","656","709","2022-10-31","547","0","0","0","0","0","0","BR","100","7696947","0","recebastore.com","0"
"709.01","[]","0","789","2022-11-04T15:05:00.206Z","0","657","1259","2022-10-31","546","0","0","0","0","0","0","PK","68","6840721","0","thebind.co","0"
"189.12","[]","0","546","2022-11-04T15:05:02.446Z","0","658","602","2022-10-31","546","0","0","0","0","0","0","BR","307","6801429","0","useofertas123.com","0"
"65.63","[12437,12447]","0","546","2022-11-04T15:04:59.532Z","0","659","661","2022-10-31","546","0","0","0","0","0","0","AU","8","7721440","0","sunwardbound.com.au","0"
"26.43","[]","0","624","2022-11-04T15:05:02.446Z","0","660","3274","2022-10-31","544","0","0","0","0","0","0","US","147","6821630","0","allqualitymerchandise.com","0"
"24.82","[]","0","762","2022-11-04T15:05:01.282Z","0","661","1507","2022-10-31","540","0","0","0","0","0","0","AU","102","6837008","0","mumbleberry.com.au","0"
"198.22","[14818]","0","587","2022-11-04T15:05:00.812Z","0","662","943","2022-10-31","538","0","0","0","0","0","0","DK","85","7215884","0","lyxoshop.com","0"
"33.35","[]","0","538","2022-11-04T15:05:01.369Z","0","663","616","2022-10-31","538","0","0","0","0","0","0","DE","43","7701803","0","www.panamia.de","0"
"142.35","[]","0","639","2022-11-04T15:05:00.796Z","6256","664","5923","2022-10-31","532","0","0","0","0","0","0","BR","259","6998846","0","mezclado.com.br","0"
"20.42","[14818]","0","535","2022-11-04T15:05:02.447Z","0","665","599","2022-10-31","532","0","0","0","0","0","0","US","22","7052762","0","imaginflora.com","0"
"22.8","[]","0","532","2022-11-04T15:04:59.158Z","0","666","1017","2022-10-31","532","0","0","0","0","0","0","SK","136","7204390","0","bellesilverco.com","0"
"92.91","[]","0","1786","2022-11-04T15:05:00.830Z","0","667","3674","2022-10-31","531","0","0","0","0","0","372","BR","98","7020466","0","tenismaisbarato.net","0"
"33.64","[]","0","529","2022-11-04T15:05:02.443Z","0","668","981","2022-10-31","529","0","0","0","0","0","0","US","149","7833432","0","hypnotic-fitness-and-fashion.com","0"
"38.47","[11828,11765,11064]","0","528","2022-11-04T15:05:00.814Z","0","669","867","2022-10-31","528","0","0","0","0","0","0","US","114","7369149","0","krisj.store","0"
"16.98","[]","0","2709","2022-11-04T15:05:00.814Z","0","670","5341","2022-10-31","527","0","0","0","0","0","189","ES","132","6798197","0","aromaking.com","0"
"50.48","[]","0","527","2022-11-04T15:05:02.443Z","0","671","1104","2022-10-31","527","0","0","0","0","0","0","US","223","7830806","0","lovelifeinstyle.com","0"
"33.97","[]","0","527","2022-11-04T15:05:02.986Z","0","672","1256","2022-10-31","527","0","0","0","0","0","0","US","213","7825356","0","www.empressesofearthboutique.com","0"
"236.75","[]","0","543","2022-11-04T15:04:59.341Z","0","673","2062","2022-10-31","525","0","0","0","0","0","0","FR","110","6790709","0","jeannevouland.com","0"
"42.75","[12552,12594]","0","532","2022-11-04T15:05:02.441Z","4188","674","1423","2022-10-31","525","0","0","0","0","0","0","US","481","7255045","0","www.hottiesrevolt.com","0"
"49689.79","[]","0","681","2022-11-04T15:04:59.753Z","0","675","1786","2022-10-31","524","0","0","0","0","0","0","CO","333","7004392","0","www.fullmoda.co","0"
"26.73","[]","0","524","2022-11-04T15:05:02.447Z","0","676","1169","2022-10-31","524","0","0","0","0","0","0","US","387","7068963","0","holmesstyle.com","0"
"36.71","[]","0","726","2022-11-04T15:04:59.936Z","0","677","973","2022-10-31","523","0","0","0","0","0","0","US","11","7111175","0","theshoedoc.com","0"
"44.77","[]","0","523","2022-11-04T15:05:02.471Z","0","678","1014","2022-10-31","523","0","0","0","0","0","0","CA","387","7447494","0","soulofhalloween.ca","0"
"58.62","[]","0","523","2022-11-04T15:05:02.911Z","0","679","1118","2022-10-31","523","0","0","0","0","0","0","US","129","7837283","0","www.zzzbag.com","0"
"152470.83","[]","0","551","2022-11-04T15:04:59.157Z","0","680","1709","2022-10-31","521","0","0","0","0","0","0","ID","96","6793349","0","arrastudios.com","0"
"1297.27","[11064,11505,11516]","0","658","2022-11-04T15:04:59.557Z","0","681","1379","2022-10-31","520","0","0","0","0","0","0","IN","211","6915965","0","zamourstore.com","0"
"44.34","[]","0","619","2022-11-04T15:04:59.533Z","0","682","1295","2022-10-31","519","0","0","0","0","0","0","US","309","7289688","0","leahlaurenboutique.com","0"
"89.54","[]","0","551","2022-11-04T15:05:00.757Z","31508","683","2518","2022-10-31","519","0","0","0","0","0","0","DE","193","7177946","6","copenhagencartel.de","43"
"54.27","[]","0","519","2022-11-04T15:05:01.895Z","0","684","838","2022-10-31","519","0","0","0","0","0","0","PL","41","7252126","0","soapforglobe.com","0"
"24309.27","[]","0","2531","2022-11-04T15:05:02.440Z","10691","685","5080","2022-10-31","518","0","0","0","0","0","210","CR","165","6775735","0","boutiquegimnasio.com","0"
"39.28","[]","0","794","2022-11-04T15:04:59.046Z","0","686","1641","2022-10-31","517","0","0","0","0","0","0","US","69","6791619","0","dubiaroachbroker.com","0"
"1136.5","[]","0","516","2022-11-04T15:05:02.913Z","0","687","550","2022-10-31","516","0","0","0","0","0","0","SE","4","7418557","0","welify.de","0"
"66.35","[]","0","515","2022-11-04T15:05:00.756Z","0","688","1072","2022-10-31","515","0","0","0","0","0","0","NL","273","7362215","0","www.home-fashion-bybianca.com","0"
"279","[]","0","1249","2022-11-04T15:05:00.796Z","0","689","2448","2022-10-31","514","0","0","0","0","0","646","MX","108","6893754","0","jerseyco.mx","0"
"9.18","[]","0","569","2022-11-04T15:05:02.439Z","0","690","665","2022-10-31","514","0","0","0","0","0","0","CA","16","7289737","0","craftsandthings.ca","1"
"162.96","[]","0","549","2022-11-04T15:05:01.897Z","0","691","764","2022-10-31","514","0","0","0","0","0","0","BR","62","7032365","0","www.lurasports.com","0"
"646.1","[]","0","514","2022-11-04T15:04:59.530Z","0","692","801","2022-10-31","514","0","0","0","0","0","0","IN","69","7369762","0","www.thefyra.com","0"
"971.19","[11885]","0","518","2022-11-04T15:05:00.812Z","1764","693","627","2022-10-31","511","0","0","0","0","0","0","IN","27","7107669","6","www.babyforest.in","14"
"81.84","[]","0","507","2022-11-04T15:04:59.961Z","122644","694","2916","2022-10-31","507","0","0","0","0","0","0","ES","328","7685651","0","nuriacobo.com","0"
"27.86","[]","0","971","2022-11-04T15:05:01.896Z","0","695","1511","2022-10-31","506","0","0","0","0","0","926","US","79","6903210","0","byclarendale.com","0"
"77.29","[]","0","688","2022-11-04T15:04:59.962Z","0","696","14365","2022-10-31","505","0","0","0","0","0","0","US","295","6812622","0","www.cocktaiil.com","0"
"55.97","[]","0","855","2022-11-04T15:04:59.158Z","0","697","2359","2022-10-31","503","0","0","0","0","0","0","US","532","7127066","0","lonjeroo.com","0"
"236.78","[]","0","642","2022-11-04T15:05:02.913Z","0","698","1865","2022-10-31","503","0","0","0","0","0","0","GT","676","7122405","0","topmovil.com.gt","0"
"124.88","[]","0","502","2022-11-04T15:04:59.283Z","0","699","897","2022-10-31","502","0","0","0","0","0","0","AU","255","7653153","0","www.smileshops.com.au","0"
"1.87","[]","0","501","2022-11-04T15:05:02.986Z","0","700","1291","2022-10-31","501","0","0","0","0","0","0","US","34","7395912","0","princecharmingstore.com","0"
"56.89","[]","0","501","2022-11-04T15:05:01.303Z","0","701","913","2022-10-31","501","0","0","0","0","0","0","DE","208","7579524","0","tina-i-fashion.de","0"
"142.28","[13879,13706,13705]","0","500","2022-11-04T15:05:01.373Z","0","702","800","2022-10-31","500","0","0","0","0","0","0","GB","50","7763201","0","bathroom4less.com","0"
"10879.91","[]","0","499","2022-11-04T15:05:02.471Z","0","703","661","2022-10-31","499","0","0","0","0","0","0","CZ","33","7459387","0","woombikes.cz","0"
"618.57","[]","0","839","2022-11-04T15:04:59.341Z","1264","704","3144","2022-10-31","497","0","0","0","0","0","0","PH","14","6771505","0","smart-shop.club","0"
"49.7","[]","0","822","2022-11-04T15:05:00.205Z","0","705","3554","2022-10-31","497","0","0","0","0","0","0","IT","64","7105474","0","rivenditori.zoccolibaldo.com","0"
"649.68","[]","0","497","2022-11-04T15:05:00.206Z","0","706","1038","2022-10-31","497","0","0","0","0","0","0","DK","262","7326428","0","liststore.dk","0"
"30.86","[]","0","497","2022-11-04T15:05:02.471Z","0","707","1028","2022-10-31","497","0","0","0","0","0","0","FR","273","7506725","0","secret-bebe.com","0"
"26.03","[14439]","0","496","2022-11-04T15:05:01.303Z","0","708","584","2022-10-31","496","0","0","0","0","0","0","US","32","7639396","0","perfectjewellerygifts.co","0"
"22.57","[]","0","496","2022-11-04T15:05:01.302Z","0","709","568","2022-10-31","496","0","0","0","0","0","0","US","53","7404230","0","goldenshopperus.com","0"
"3386.7","[]","0","495","2022-11-04T15:05:02.967Z","13888","710","6948","2022-10-31","495","0","0","0","0","0","0","PH","447","7409844","2","complexlifestylestore.com","6"
"35.29","[]","0","494","2022-11-04T15:05:01.282Z","0","711","983","2022-10-31","494","0","0","0","0","0","0","US","207","6912306","0","www.shoptriumphboutique.com","0"
"257.69","[]","0","546","2022-11-04T15:05:00.205Z","0","712","1851","2022-10-31","492","0","0","0","0","0","0","MX","7","7052291","0","mxcoffeebreak.com","0"
"1088.36","[]","0","491","2022-11-04T15:04:59.556Z","0","713","759","2022-10-31","491","0","0","0","0","0","0","IN","141","7572130","0","iimly.com","0"
"360.44","[]","0","798","2022-11-04T15:05:01.880Z","0","714","1539","2022-10-31","490","0","0","0","0","0","0","US","318","7211145","0","petsunlimited247.com","0"
"4.06","[]","0","620","2022-11-04T15:04:59.157Z","0","715","825","2022-10-31","490","0","0","0","0","0","0","FR","79","6915115","0","donutscoffee.fr","0"
"37.23","[]","0","490","2022-11-04T15:05:00.814Z","0","716","559","2022-10-31","490","0","0","0","0","0","0","DE","8","7134435","0","whitesparkly.de","0"
"1536.56","[]","0","489","2022-11-04T15:05:02.442Z","0","717","562","2022-10-31","489","0","0","0","0","0","0","IN","16","7613772","0","rwange.store","0"
"228.73","[]","0","488","2022-11-04T15:05:01.879Z","251","718","1437","2022-10-31","488","0","0","0","0","0","0","GT","602","7345794","0","celularesjandy.com.gt","0"
"16.48","[]","0","487","2022-11-04T15:05:01.896Z","232","719","496","2022-10-31","487","0","0","0","0","0","0","US","3","7716762","1","www.hauntedforeststatesboro.com","2"
"27.26","[]","0","666","2022-11-04T15:05:01.897Z","0","720","1736","2022-10-31","484","0","0","0","0","0","0","IT","199","6992287","0","unisexacerra.com","0"
"80.98","[]","0","484","2022-11-04T15:05:01.896Z","6203","721","869","2022-10-31","484","0","0","0","0","0","0","BR","231","7324399","0","www.singlesilvershop.com.br","7"
"3150.14","[]","0","484","2022-11-04T15:05:01.895Z","0","722","559","2022-10-31","484","0","0","0","0","0","0","JP","21","7451238","0","rockbros.jp","0"
"1148.91","[]","0","569","2022-11-04T15:05:02.912Z","2467","723","978","2022-10-31","483","0","0","0","0","0","0","IN","67","7146932","2","didasports.com","9"
"30.5","[]","0","1007","2022-11-04T15:05:00.814Z","0","724","1644","2022-10-31","481","0","0","0","0","0","834","US","35","6794594","0","bijanmustardson.com","0"
"38.4","[]","0","643","2022-11-04T15:05:00.756Z","0","725","1078","2022-10-31","481","0","0","0","0","0","0","US","38","7142768","0","www.truthwithindesigns.com","0"
"3041.16","[]","0","480","2022-11-04T15:05:02.967Z","0","726","641","2022-10-31","480","0","0","0","0","0","0","MX","32","7687214","0","granshopping.com.mx","0"
"10812.61","[]","0","480","2022-11-04T15:05:01.895Z","0","727","517","2022-10-31","477","0","0","0","0","0","0","JP","76","7320499","0","store.nadaman.co.jp","0"
"5.83","[]","0","477","2022-11-04T15:05:01.333Z","0","728","758","2022-10-31","477","0","0","0","0","0","0","DE","45","7766847","0","jerky.store","0"
"51.24","[]","0","486","2022-11-04T15:05:01.898Z","0","729","1047","2022-10-31","476","0","0","0","0","0","0","IT","142","7260833","0","store.spalferrara.it","0"
"82.97","[]","0","476","2022-11-04T15:05:01.899Z","0","730","719","2022-10-31","476","0","0","0","0","0","0","RO","103","7583676","0","www.badaboo.ro","0"
"24.36","[]","0","487","2022-11-04T15:05:01.880Z","3090","731","856","2022-10-31","473","0","0","0","0","0","0","PT","276","7210800","0","villebee.com","8"
"28.51","[]","0","865","2022-11-04T15:05:00.795Z","0","732","3173","2022-10-31","471","0","0","0","0","0","0","US","233","6831317","0","www.shoppebirdieandco.com","0"
"25.39","[]","0","717","2022-11-04T15:05:00.205Z","5825","733","2833","2022-10-31","471","0","0","0","0","0","0","BE","133","7023867","0","winniespicks.de","0"
"45.21","[]","0","757","2022-11-04T15:05:01.372Z","0","734","2248","2022-10-31","470","0","0","0","0","0","0","NL","318","7104576","0","www.legavenue.eu","0"
"30.44","[]","0","470","2022-11-04T15:05:02.986Z","0","735","837","2022-10-31","470","0","0","0","0","0","0","US","251","7590651","0","rockshoprecordstores.com","0"
"28.03","[]","0","468","2022-11-04T15:05:02.439Z","0","736","582","2022-10-31","468","0","0","0","0","0","0","DE","20","7811818","0","nelipies.de","0"
"19.06","[]","0","468","2022-11-04T15:04:59.282Z","0","737","1218","2022-10-31","468","0","0","0","0","0","0","US","282","7443189","0","hookahwholesale.co","0"
"141.48","[]","0","1410","2022-11-04T15:05:01.282Z","0","738","2641","2022-10-31","467","0","0","0","0","0","517","AU","100","7045408","0","airlinecrewjobs.com","0"
"74.97","[]","0","467","2022-11-04T15:04:59.282Z","0","739","1338","2022-10-31","467","0","0","0","0","0","0","US","188","7535491","0","www.houseofjara.com","0"
"32.75","[]","0","467","2022-11-04T15:05:01.303Z","0","740","1437","2022-10-31","467","0","0","0","0","0","0","GB","262","7581628","0","cbdawgs.com","0"
"511.44","[]","0","466","2022-11-04T15:05:00.812Z","0","741","788","2022-10-31","466","0","0","0","0","0","0","PK","276","7811258","0","www.s-amden.com","0"
"33.63","[]","0","584","2022-11-04T15:04:59.342Z","0","742","917","2022-10-31","465","0","0","0","0","0","0","AU","87","7151831","0","www.soekwholesale.com.au","0"
"221.55","[]","0","464","2022-11-04T15:05:00.755Z","2326","743","917","2022-10-31","464","0","0","0","0","0","0","DK","429","7415100","0","hw-homeware.dk","18"
"206.87","[]","0","605","2022-11-04T15:05:01.880Z","0","744","1073","2022-10-31","463","0","0","0","0","0","0","US","141","7179513","0","standardbrands.shop","0"
"42.66","[]","0","496","2022-11-04T15:04:59.282Z","0","745","1419","2022-10-31","462","0","0","0","0","0","0","US","28","7282516","0","spiritswithsmoke.com","0"
"333.94","[]","0","462","2022-11-04T15:05:00.206Z","0","746","553","2022-10-31","462","0","0","0","0","0","0","AU","37","7571472","0","australiatwoyou.com","0"
