"avg_price","category_nodes","yt_followers","sales_count","@timestamp","ig_followers","rank_num","sales_total","rank_date","sales_inc","tw_followers","fb_followers","pin_followers","tt_followers","category_id","last_rank_num","country_code","products_total","shop_id","ads_7_count","shop_domain","ads_30_count"
"43.54","[]","0","449","2022-11-04T15:04:55.721Z","0","969","540","2022-10-31","449","0","0","0","0","0","0","US","134","7346594","0","zfold4case.com","0"
"20.67","[]","0","448","2022-11-04T15:04:56.504Z","0","970","674","2022-10-31","448","0","0","0","0","0","0","DE","71","7453244","0","tschief.shop","0"
"115.39","[]","0","447","2022-11-04T15:04:57.093Z","0","971","1021","2022-10-31","238","0","0","0","0","0","0","BR","37","6857948","0","azevedoflex.com","0"
"8092.38","[]","0","447","2022-11-04T15:04:57.112Z","0","972","595","2022-10-31","447","0","0","0","0","0","0","AM","50","7623986","0","isurve.am","0"
"22.55","[]","0","446","2022-11-04T15:04:55.187Z","966","973","1280","2022-10-31","366","0","0","0","0","0","0","CA","341","6780763","0","www.beeworks.com","0"
"110.14","[]","0","446","2022-11-04T15:04:57.622Z","0","974","884","2022-10-31","307","0","0","0","0","0","0","IN","104","6780809","0","mangaalharvest.com","0"
"2716.6","[]","0","446","2022-11-04T15:04:56.504Z","0","975","511","2022-10-31","446","0","0","0","0","0","0","PH","20","7442436","0","shecanthermalprinters.com","0"
"19.5","[]","0","445","2022-11-04T15:04:55.923Z","0","976","744","2022-10-31","255","0","0","0","0","0","0","FR","52","6843190","0","twinky-bijoux.com","0"
"2824.34","[]","0","443","2022-11-04T15:04:57.112Z","0","977","1278","2022-10-31","-14","0","0","0","0","0","0","IN","38","6850451","0","shopbythebay.com","0"
"33.49","[]","0","443","2022-11-04T15:04:55.721Z","0","978","718","2022-10-31","437","0","0","0","0","0","0","FR","95","7291851","0","www.officineimmortelle.com","0"
"30.29","[]","0","442","2022-11-04T15:04:58.993Z","0","979","1291","2022-10-31","116","0","0","0","0","0","0","US","79","6825787","0","lovelyluxebtq.shop","0"
"62854.04","[]","0","441","2022-11-04T15:04:56.708Z","438","980","1006","2022-10-31","441","0","0","0","0","0","0","CO","162","7793005","0","jeansalmayor.com","0"
"1027.54","[]","0","441","2022-11-04T15:04:54.983Z","0","981","568","2022-10-31","368","0","0","0","0","0","0","MX","13","7095841","0","www.metuvi.com","0"
"85.04","[]","0","440","2022-11-04T15:04:55.895Z","0","982","785","2022-10-31","338","0","0","0","0","0","0","US","23","6857517","0","hapnyhome.com","0"
"28.81","[]","0","440","2022-11-04T15:04:56.504Z","0","983","779","2022-10-31","440","0","0","0","0","0","0","US","229","7244988","0","mynekoshop.com","0"
"21.4","[]","0","439","2022-11-04T15:04:55.376Z","0","984","755","2022-10-31","382","0","0","0","0","0","0","US","55","6817698","0","bomstore.shop","0"
"290.71","[]","0","438","2022-11-04T15:04:57.334Z","0","985","1318","2022-10-31","341","0","0","0","0","0","0","IN","297","7107501","0","thecuratedstoreindia.com","0"
"19.22","[]","0","438","2022-11-04T15:04:58.994Z","0","986","699","2022-10-31","240","0","0","0","0","0","0","US","210","6997278","0","www.thehopefulartisan.com","0"
"73.54","[]","0","437","2022-11-04T15:04:57.370Z","0","987","1346","2022-10-31","437","0","0","0","0","0","0","US","153","7712330","0","shopmoodparadise.com","0"
"30981.93","[]","0","437","2022-11-04T15:04:55.895Z","0","988","1021","2022-10-31","188","0","0","0","0","0","0","ID","160","6948088","0","asdq.store","0"
"277.66","[]","0","437","2022-11-04T15:04:56.491Z","0","989","928","2022-10-31","437","0","0","0","0","0","0","FR","24","7874637","0","fonevent.com","0"
"799.2","[]","0","437","2022-11-04T15:04:55.376Z","0","990","872","2022-10-31","425","0","0","0","0","0","0","IN","66","7202494","0","lagirlindia.com","0"
"1222","[]","0","437","2022-11-04T15:04:58.197Z","0","991","741","2022-10-31","231","0","0","0","0","0","0","JP","6","6771436","0","www.greenbase-onlineshop.com","0"
"5257.12","[]","0","436","2022-11-04T15:04:54.983Z","0","992","1214","2022-10-31","357","0","0","0","0","0","0","JP","290","7162383","0","www.perfectpotion.jp","0"
"31.46","[]","0","435","2022-11-04T15:04:54.864Z","0","993","3261","2022-10-31","355","0","0","0","0","0","0","US","162","6828503","0","thetravelpaws.com","0"
"27.75","[]","0","435","2022-11-04T15:04:57.621Z","85","994","776","2022-10-31","355","0","0","0","0","0","0","DE","115","7160531","0","filzlig.com","1"
"56.97","[]","0","435","2022-11-04T15:04:57.888Z","0","995","567","2022-10-31","366","0","0","0","0","0","0","US","18","7132347","0","bioonesciences.com","0"
"106800.56","[]","0","433","2022-11-04T15:04:56.504Z","0","996","1034","2022-10-31","433","0","0","0","0","0","0","CO","342","7473362","0","luxus18k.com","0"
"109.38","[]","0","433","2022-11-04T15:04:55.896Z","27418","997","824","2022-10-31","433","0","0","0","0","0","0","US","176","7619768","0","plaintigerwholesale.co","1"
"107.77","[]","0","433","2022-11-04T15:04:57.090Z","35310","998","520","2022-10-31","433","0","0","0","0","0","0","GB","27","7268735","15","uk.stoov.com","31"
"19.12","[14439]","0","432","2022-11-04T15:04:57.334Z","0","999","485","2022-10-31","432","0","0","0","0","0","0","US","10","7140045","0","www.jewellryisforever.co","0"
"39.42","[]","0","431","2022-11-04T15:04:57.335Z","0","1000","954","2022-10-31","431","0","0","0","0","0","0","US","129","7708798","0","parlorhousebb.com","0"
